customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges_Monthly,account_Charges_Total,daily_expenses
4361-Bkaxe,1,Female,0,0,0,41,1,1,Fiber Optic,1,1,1,1,1,1,Month-To-Month,1,Bank Transfer (Automatic),114.5,4527.45,3.816666666666667
4361-Febgn,0,Male,0,0,0,48,1,0,No,0,0,0,0,0,0,Two Year,0,Credit Card (Automatic),20.15,982.95,0.6716666666666666
4361-Jeivl,1,Male,0,0,1,1,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,44.4,44.4,1.48
4365-Msdyn,0,Male,0,1,0,8,1,0,No,0,0,0,0,0,0,Month-To-Month,1,Bank Transfer (Automatic),19.55,161.15,0.6516666666666667
4366-Ctouz,0,Female,0,0,0,50,1,0,Fiber Optic,0,1,0,1,1,1,Two Year,1,Mailed Check,100.2,5038.45,3.3400000000000003
4367-Nhwmm,0,Female,0,0,0,1,0,0,Dsl,0,0,0,0,0,0,Month-To-Month,1,Mailed Check,24.9,24.9,0.83
4367-Nuyao,0,Male,0,1,1,0,1,1,No,0,0,0,0,0,0,Two Year,0,Mailed Check,25.75,0.0,0.8583333333333333
4369-Htuif,1,Male,1,0,0,6,1,0,Fiber Optic,1,0,0,0,1,0,Month-To-Month,1,Bank Transfer (Automatic),85.15,503.6,2.8383333333333334
4369-Nyscf,0,Male,0,0,0,56,1,0,Dsl,0,1,0,1,1,1,One Year,1,Bank Transfer (Automatic),75.75,4284.65,2.525
4373-Mavjg,1,Female,0,1,1,14,1,1,Fiber Optic,0,1,0,0,0,1,Month-To-Month,1,Bank Transfer (Automatic),90.9,1259.0,3.0300000000000002
4373-Vvhql,0,Male,0,0,0,1,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,44.75,44.75,1.4916666666666667
4374-Ymusq,0,Male,0,0,0,34,1,1,Fiber Optic,1,1,1,1,1,1,One Year,0,Credit Card (Automatic),116.25,3899.05,3.875
4376-Kfvrs,0,Male,0,1,1,72,1,1,Fiber Optic,1,1,1,1,1,1,Two Year,1,Credit Card (Automatic),114.05,8468.2,3.8016666666666667
4377-Vdhyi,0,Male,0,1,1,32,1,0,Fiber Optic,1,1,0,0,0,1,One Year,1,Electronic Check,90.8,3023.85,3.0266666666666664
4378-Bzyfp,0,Male,0,0,0,17,1,0,No,0,0,0,0,0,0,One Year,1,Mailed Check,20.5,365.8,0.6833333333333333
4378-Mypgo,0,Male,0,1,1,68,1,0,Fiber Optic,1,1,1,0,1,1,Two Year,1,Bank Transfer (Automatic),105.25,7173.15,3.5083333333333333
4381-Mhqdc,0,Female,0,0,0,47,1,1,Dsl,1,0,1,1,0,0,Two Year,1,Mailed Check,65.0,2879.9,2.1666666666666665
4385-Gzqxv,1,Female,1,0,0,16,1,0,Fiber Optic,0,0,0,1,1,1,Month-To-Month,1,Electronic Check,94.45,1511.2,3.1483333333333334
4385-Zkvnw,0,Male,0,1,1,44,1,0,Dsl,0,1,0,1,0,0,Month-To-Month,1,Bank Transfer (Automatic),54.9,2549.1,1.8299999999999998
4389-Uefcz,0,Female,0,1,0,72,1,1,Fiber Optic,1,0,1,0,1,1,Two Year,1,Electronic Check,105.5,7544.0,3.5166666666666666
4390-Kyulv,1,Male,0,1,0,3,1,0,No,0,0,0,0,0,0,Month-To-Month,1,Credit Card (Automatic),20.55,51.15,0.685
4391-Lnrxk,0,Male,0,0,0,22,1,0,Fiber Optic,0,1,1,1,0,1,Month-To-Month,1,Bank Transfer (Automatic),94.95,2142.8,3.165
4391-Reshn,1,Male,0,0,0,23,1,1,Fiber Optic,0,0,1,1,1,1,Month-To-Month,1,Mailed Check,104.05,2470.1,3.4683333333333333
4393-Geadv,0,Male,0,1,1,70,1,1,Fiber Optic,1,1,1,1,1,1,Two Year,0,Credit Card (Automatic),114.75,7842.3,3.825
4393-Obcrr,0,Female,0,0,0,3,1,0,No,0,0,0,0,0,0,One Year,0,Mailed Check,20.25,71.2,0.675
4393-Rycre,0,Male,0,0,0,44,1,0,Fiber Optic,1,1,1,0,1,1,One Year,1,Electronic Check,106.05,4510.8,3.5349999999999997
4395-Pzmsn,0,Male,1,0,0,5,1,0,Fiber Optic,0,1,0,0,0,1,Month-To-Month,1,Electronic Check,85.55,408.5,2.8516666666666666
4396-Klseh,0,Male,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,19.85,63.0,0.6616666666666667
4397-Frlta,0,Female,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,20.15,84.5,0.6716666666666666
4398-Hscjh,1,Female,0,0,0,3,1,1,Dsl,0,0,0,1,1,0,Month-To-Month,1,Electronic Check,63.6,155.65,2.12
4402-Ftbxc,0,Male,0,0,0,54,1,0,Fiber Optic,1,0,1,0,1,0,Month-To-Month,0,Mailed Check,89.8,4667.0,2.993333333333333
4403-Bwpay,0,Male,0,0,0,14,1,1,No,0,0,0,0,0,0,One Year,1,Credit Card (Automatic),24.8,321.7,0.8266666666666667
4404-Hibdj,1,Female,0,0,0,25,1,0,Dsl,1,1,1,1,1,0,One Year,0,Mailed Check,74.3,1863.8,2.4766666666666666
4412-Yltkf,1,Female,1,0,0,27,1,1,Fiber Optic,0,0,1,0,0,0,Month-To-Month,1,Electronic Check,78.05,2135.5,2.6016666666666666
4415-Ijztp,1,Female,0,0,0,1,1,1,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,74.5,74.5,2.4833333333333334
4415-Wngvr,0,Female,1,1,0,12,1,0,Dsl,1,0,1,1,1,1,One Year,1,Electronic Check,79.2,943.85,2.64
4418-Lzmsv,0,Male,0,1,1,13,1,0,Dsl,0,1,1,1,0,0,Month-To-Month,0,Bank Transfer (Automatic),61.8,750.1,2.06
4419-Ujmus,0,Male,0,1,1,69,1,1,Fiber Optic,0,0,0,1,1,1,Two Year,1,Electronic Check,99.35,6856.45,3.3116666666666665
4422-Qvija,0,Female,0,0,1,35,1,1,Dsl,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,50.15,1655.35,1.6716666666666666
4423-Jwzjn,0,Male,0,1,1,64,1,1,Fiber Optic,0,0,1,0,0,1,One Year,0,Credit Card (Automatic),90.25,5629.15,3.0083333333333333
4423-Ylhdv,1,Female,0,1,0,21,1,1,Fiber Optic,1,0,1,0,1,1,Month-To-Month,1,Bank Transfer (Automatic),104.4,2200.25,3.48
4424-Tkopw,1,Male,1,0,0,2,1,1,Fiber Optic,0,0,0,0,1,1,Month-To-Month,1,Electronic Check,93.85,196.75,3.128333333333333
4425-Owhwb,0,Female,0,0,0,20,1,0,No,0,0,0,0,0,0,One Year,1,Credit Card (Automatic),19.35,433.75,0.645
4429-Wygfr,0,Male,0,0,0,26,1,0,Dsl,0,0,0,1,0,0,Month-To-Month,0,Bank Transfer (Automatic),49.15,1237.3,1.6383333333333332
4430-Uzipo,1,Male,0,0,0,3,0,0,Dsl,0,1,0,1,0,0,Month-To-Month,1,Mailed Check,36.85,108.7,1.2283333333333333
4430-Yhxgg,0,Female,0,0,1,4,1,1,No,0,0,0,0,0,0,Month-To-Month,1,Mailed Check,25.45,84.2,0.8483333333333333
4431-Edmiq,0,Female,0,1,1,7,1,0,Dsl,1,1,1,1,1,0,Month-To-Month,1,Electronic Check,75.7,554.05,2.5233333333333334
4432-Adrlb,1,Male,0,0,0,2,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,44.65,74.9,1.4883333333333333
4433-Jcgcg,1,Male,1,1,0,46,1,1,Fiber Optic,0,0,1,0,1,1,Month-To-Month,1,Electronic Check,101.0,4680.05,3.3666666666666667
4438-Ggywl,0,Male,0,1,1,62,1,1,Fiber Optic,1,1,1,1,1,1,Two Year,0,Bank Transfer (Automatic),115.55,7159.05,3.8516666666666666
4439-Jmpmt,1,Female,0,1,1,5,1,0,Fiber Optic,0,0,0,1,1,0,Month-To-Month,1,Electronic Check,85.75,470.95,2.8583333333333334
4439-Yrnvd,0,Female,0,0,0,10,0,0,Dsl,0,1,0,1,0,0,Month-To-Month,0,Electronic Check,36.25,374.0,1.2083333333333333
4441-Nihpt,1,Female,1,0,0,13,1,0,Fiber Optic,0,0,1,0,0,0,Month-To-Month,1,Electronic Check,74.3,940.35,2.4766666666666666
4443-Embna,0,Female,0,1,0,71,1,1,No,0,0,0,0,0,0,Two Year,0,Bank Transfer (Automatic),24.75,1836.9,0.825
4445-Kwokw,0,Female,0,0,0,42,1,1,Dsl,1,1,0,0,0,0,One Year,1,Bank Transfer (Automatic),60.15,2421.6,2.005
4445-Zjnmu,0,Male,0,0,0,9,1,1,Fiber Optic,0,1,0,0,1,1,Month-To-Month,1,Credit Card (Automatic),99.3,918.75,3.31
4446-Bzkhu,1,Male,0,1,0,61,1,1,Fiber Optic,0,1,1,0,1,1,Month-To-Month,1,Electronic Check,105.55,6281.45,3.518333333333333
4450-Dllmh,0,Male,0,0,0,2,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Credit Card (Automatic),71.3,157.75,2.3766666666666665
4450-Mdzfx,0,Male,0,1,1,60,1,1,Fiber Optic,0,0,0,0,0,0,Month-To-Month,0,Bank Transfer (Automatic),74.35,4453.3,2.478333333333333
4450-Yoohp,0,Female,0,0,0,39,0,0,Dsl,0,0,1,0,1,1,Month-To-Month,1,Credit Card (Automatic),50.65,1905.4,1.6883333333333332
4451-Rwasj,0,Male,0,1,1,15,1,0,No,0,0,0,0,0,0,One Year,1,Mailed Check,19.5,239.75,0.65
4452-Qiieb,0,Male,0,0,0,7,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,43.9,278.4,1.4633333333333334
4452-Rohmo,0,Female,0,0,0,15,1,0,No,0,0,0,0,0,0,Two Year,0,Mailed Check,19.6,331.6,0.6533333333333334
4455-Bfspd,0,Female,0,1,0,61,1,1,Fiber Optic,0,0,0,1,1,1,One Year,0,Bank Transfer (Automatic),101.15,6383.9,3.371666666666667
4456-Rhsnb,0,Female,0,1,1,19,1,0,Dsl,0,0,1,0,0,0,Month-To-Month,1,Bank Transfer (Automatic),49.6,962.9,1.6533333333333333
4458-Kvrbj,0,Male,0,0,0,59,1,1,No,0,0,0,0,0,0,Two Year,0,Mailed Check,25.0,1510.5,0.8333333333333334
4459-Bbghe,0,Male,0,0,1,30,0,0,Dsl,0,0,0,0,1,1,Month-To-Month,1,Electronic Check,44.5,1307.8,1.4833333333333334
4462-Cywmh,0,Male,1,1,0,62,1,1,Fiber Optic,0,1,0,0,0,1,Month-To-Month,1,Bank Transfer (Automatic),89.8,5629.55,2.993333333333333
4464-Jcoln,1,Male,0,1,1,2,1,0,No,0,0,0,0,0,0,One Year,0,Mailed Check,19.85,35.9,0.6616666666666667
4465-Vdkiq,0,Female,0,0,0,18,1,0,Fiber Optic,0,1,1,0,0,0,Month-To-Month,0,Electronic Check,77.8,1358.6,2.5933333333333333
4468-Kazhe,0,Female,1,1,0,20,1,0,Dsl,0,1,0,0,0,1,Month-To-Month,1,Electronic Check,60.0,1259.35,2.0
4468-Mldth,0,Male,0,0,0,4,1,0,Dsl,0,0,0,1,1,0,Month-To-Month,1,Electronic Check,61.3,249.4,2.0433333333333334
4468-Ydovk,0,Male,0,0,1,5,1,0,Dsl,0,0,0,1,0,0,Month-To-Month,1,Bank Transfer (Automatic),48.65,235.2,1.6216666666666666
4471-Kxauh,1,Female,0,1,0,42,1,1,Fiber Optic,0,0,1,1,0,0,Month-To-Month,1,Electronic Check,84.3,3588.4,2.81
4471-Oiidg,0,Female,0,0,0,10,1,1,Fiber Optic,0,0,1,0,1,1,Month-To-Month,1,Electronic Check,100.6,1060.2,3.353333333333333
4472-Lvygi,0,Female,0,1,1,0,0,0,Dsl,1,0,1,1,1,0,Two Year,1,Bank Transfer (Automatic),52.55,0.0,1.7516666666666665
4472-Vesgy,0,Female,0,1,1,52,1,1,Fiber Optic,1,1,1,0,0,1,Month-To-Month,0,Bank Transfer (Automatic),98.15,4993.4,3.271666666666667
4475-Nvtlu,0,Male,0,1,1,45,1,0,No,0,0,0,0,0,0,Two Year,0,Electronic Check,19.2,903.7,0.64
4476-Oswtn,0,Male,1,1,0,69,1,1,Fiber Optic,1,0,1,1,1,1,One Year,1,Mailed Check,110.55,7610.1,3.685
4477-Qaxwd,0,Male,0,1,0,25,0,0,Dsl,0,0,1,0,1,0,One Year,1,Credit Card (Automatic),38.1,970.4,1.27
4480-Mbmlb,0,Female,0,0,0,36,1,1,Fiber Optic,0,1,1,0,1,1,One Year,1,Bank Transfer (Automatic),104.8,3886.45,3.493333333333333
4480-Qqrhc,0,Female,1,0,0,8,1,0,Fiber Optic,0,0,1,0,0,0,Month-To-Month,1,Bank Transfer (Automatic),74.05,600.15,2.4683333333333333
4482-Ewfmi,0,Female,0,0,0,2,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,69.7,135.2,2.3233333333333333
4482-Ftffx,0,Male,0,0,0,5,1,0,Dsl,0,0,1,1,0,0,Month-To-Month,0,Electronic Check,56.15,291.45,1.8716666666666666
4484-Cgxfk,1,Female,0,0,0,3,1,0,Dsl,0,0,0,0,0,1,Month-To-Month,1,Electronic Check,55.3,196.15,1.8433333333333333
4484-Glzou,1,Female,0,1,0,52,1,1,Fiber Optic,0,1,1,0,1,1,Month-To-Month,1,Electronic Check,105.05,5624.85,3.5016666666666665
4486-Efaeb,0,Male,0,0,0,13,1,0,No,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,20.4,251.65,0.6799999999999999
4487-Zyjzk,0,Female,0,1,1,38,1,0,No,0,0,0,0,0,0,One Year,0,Credit Card (Automatic),19.6,763.1,0.6533333333333334
4488-Kqfdt,0,Female,0,0,0,61,1,1,Fiber Optic,0,1,1,0,1,1,One Year,1,Electronic Check,103.95,6423.0,3.4650000000000003
4488-Psycg,1,Male,0,0,0,16,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Bank Transfer (Automatic),20.25,327.45,0.675
4489-Snojf,1,Female,0,1,1,35,1,1,Dsl,1,0,1,1,1,0,Month-To-Month,0,Electronic Check,72.25,2568.55,2.408333333333333
4495-Lhssk,0,Female,0,0,1,18,1,1,Dsl,1,0,0,0,0,0,Month-To-Month,0,Mailed Check,57.65,992.7,1.9216666666666666
4498-Wrajx,0,Male,1,1,1,71,1,1,Fiber Optic,1,1,0,0,1,1,Month-To-Month,1,Credit Card (Automatic),105.1,7548.1,3.503333333333333
4500-Hkann,0,Male,0,1,1,23,1,1,Dsl,0,1,0,1,0,0,Two Year,0,Mailed Check,59.7,1414.2,1.99
4501-Eqdrn,1,Female,0,0,0,1,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,0,Bank Transfer (Automatic),69.7,69.7,2.3233333333333333
4501-Uykbc,0,Female,1,0,0,46,1,1,Dsl,0,0,1,1,0,1,One Year,1,Credit Card (Automatic),69.1,3255.35,2.3033333333333332
4501-Vcpfk,0,Male,0,0,0,26,0,0,Dsl,0,0,1,1,0,0,Month-To-Month,0,Electronic Check,35.75,1022.5,1.1916666666666667
4503-Bdxbd,1,Male,0,0,0,11,1,0,Fiber Optic,0,1,0,0,0,0,Month-To-Month,0,Electronic Check,74.95,815.5,2.4983333333333335
4504-Youla,0,Female,0,1,1,35,1,1,Dsl,1,1,0,0,0,0,Month-To-Month,1,Credit Card (Automatic),59.45,2136.9,1.9816666666666667
4505-Exzhb,1,Female,1,0,0,6,1,0,Fiber Optic,0,0,1,0,0,0,Month-To-Month,0,Electronic Check,74.4,434.1,2.48
4508-Oebey,0,Male,0,1,0,31,1,0,Dsl,1,1,1,1,0,1,One Year,1,Credit Card (Automatic),75.5,2424.45,2.5166666666666666
4510-Himlv,1,Male,0,0,0,1,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,69.8,69.8,2.3266666666666667
4510-Pyush,1,Female,1,0,0,38,1,0,Dsl,1,1,0,0,0,0,Month-To-Month,1,Credit Card (Automatic),57.15,2250.65,1.905
4512-Zuiyl,1,Female,0,0,0,2,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,0,Bank Transfer (Automatic),70.0,153.05,2.3333333333333335
4513-Cxyix,0,Female,1,1,0,71,1,1,Fiber Optic,1,0,0,0,0,0,Two Year,1,Credit Card (Automatic),80.7,5676.0,2.69
4514-Gfcfi,1,Female,1,0,0,16,1,1,Fiber Optic,0,0,0,0,1,0,Month-To-Month,1,Electronic Check,84.75,1350.15,2.825
4518-Fzbsx,0,Male,0,1,1,42,1,0,No,0,0,0,0,0,0,One Year,0,Mailed Check,20.25,854.9,0.675
4521-Wfjai,0,Male,0,0,0,56,1,1,No,0,0,0,0,0,0,Two Year,1,Bank Transfer (Automatic),25.95,1444.05,0.865
4521-Yeehe,0,Female,0,1,0,18,1,1,Fiber Optic,0,0,0,1,1,0,Month-To-Month,1,Electronic Check,88.85,1594.75,2.9616666666666664
4522-Akylr,0,Female,1,0,0,13,1,0,Dsl,0,1,1,0,0,0,Month-To-Month,1,Electronic Check,54.8,731.3,1.8266666666666667
4522-Xrwwi,0,Male,0,1,0,42,1,1,Dsl,1,0,0,1,1,1,One Year,0,Credit Card (Automatic),80.45,3375.9,2.6816666666666666
4523-Wxcef,1,Female,0,1,0,59,1,1,Fiber Optic,0,1,0,0,1,1,Month-To-Month,0,Electronic Check,101.1,6039.9,3.3699999999999997
4524-Qcssm,0,Male,0,0,0,26,0,0,Dsl,1,1,0,0,0,1,Month-To-Month,1,Bank Transfer (Automatic),44.65,1156.55,1.4883333333333333
4525-Vzczg,0,Male,0,0,1,54,1,0,Fiber Optic,1,1,0,1,1,1,One Year,1,Electronic Check,105.85,5826.65,3.5283333333333333
4526-Exkkn,0,Male,0,0,0,40,1,1,No,0,0,0,0,0,0,Two Year,1,Mailed Check,24.6,973.95,0.8200000000000001
4526-Rmtll,0,Male,0,1,1,8,1,1,Dsl,1,1,0,1,0,1,Two Year,1,Credit Card (Automatic),76.15,645.8,2.5383333333333336
4526-Zjjtm,0,Female,1,1,0,25,1,0,Fiber Optic,0,1,1,0,0,1,Month-To-Month,0,Bank Transfer (Automatic),88.4,2191.15,2.9466666666666668
4529-Ckbcl,1,Female,0,0,0,2,1,0,Fiber Optic,0,0,0,0,1,0,Month-To-Month,1,Electronic Check,80.2,146.05,2.6733333333333333
4530-Ndrku,0,Female,0,1,1,42,1,0,No,0,0,0,0,0,0,One Year,1,Electronic Check,19.05,761.85,0.635
4531-Auznk,0,Female,0,1,1,51,1,1,Fiber Optic,1,0,0,1,1,0,One Year,1,Mailed Check,95.15,5000.05,3.171666666666667
4534-Wgcir,0,Female,0,1,1,58,1,1,No,0,0,0,0,0,0,Two Year,0,Credit Card (Automatic),25.15,1509.9,0.8383333333333333
4536-Ipckq,0,Male,0,0,0,56,1,1,Fiber Optic,0,1,0,0,1,1,Month-To-Month,0,Electronic Check,98.6,5581.05,3.2866666666666666
4536-Pleqy,0,Male,0,1,0,12,1,0,Fiber Optic,0,1,0,0,0,1,Month-To-Month,1,Credit Card (Automatic),85.05,999.8,2.835
4537-Cibhb,0,Female,0,1,1,9,1,0,No,0,0,0,0,0,0,One Year,0,Mailed Check,20.25,172.35,0.675
4537-Dktal,0,Female,0,0,0,2,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,0,Electronic Check,45.55,84.4,1.5183333333333333
4538-Wntmj,0,Female,0,1,1,46,1,1,No,0,0,0,0,0,0,One Year,0,Mailed Check,24.95,1165.9,0.8316666666666667
4541-Rmrlg,1,Male,0,0,0,7,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Electronic Check,19.25,112.3,0.6416666666666667
4544-Rxfmg,0,Male,0,1,1,8,1,0,Dsl,0,0,0,0,0,0,One Year,1,Mailed Check,43.45,345.5,1.4483333333333335
4546-Fokwr,0,Female,0,0,0,16,1,1,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Credit Card (Automatic),74.75,1129.35,2.4916666666666667
4547-Fzjwe,0,Male,0,1,1,55,1,0,Dsl,1,0,0,0,0,1,One Year,0,Credit Card (Automatic),59.45,3157.0,1.9816666666666667
4547-Kqrtm,1,Female,0,0,0,10,1,1,Fiber Optic,0,1,0,0,0,0,Month-To-Month,1,Bank Transfer (Automatic),80.05,830.7,2.6683333333333334
4547-Lytdd,1,Female,0,0,0,16,1,1,Fiber Optic,0,0,0,0,0,0,Month-To-Month,0,Electronic Check,72.65,1194.3,2.421666666666667
4548-Sdbke,1,Female,0,0,0,5,1,1,Fiber Optic,0,0,0,0,1,0,Month-To-Month,1,Electronic Check,85.2,474.8,2.8400000000000003
4549-Zdqyy,0,Female,0,0,0,52,1,0,Dsl,1,0,1,1,0,0,One Year,0,Credit Card (Automatic),57.95,3042.25,1.9316666666666669
4550-Evxny,1,Female,0,0,1,1,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,69.65,69.65,2.3216666666666668
4550-Vbofe,1,Male,1,1,0,70,1,1,Fiber Optic,0,1,1,0,1,1,Month-To-Month,1,Electronic Check,102.95,7101.5,3.4316666666666666
4553-Dvpzg,0,Female,0,1,0,62,1,1,Fiber Optic,0,0,1,0,1,1,Month-To-Month,1,Electronic Check,101.35,6164.7,3.378333333333333
4554-Ygzih,1,Male,1,1,0,49,1,1,Fiber Optic,0,1,0,0,0,1,Month-To-Month,0,Credit Card (Automatic),90.05,4547.25,3.0016666666666665
4555-Yigpd,0,Female,0,0,1,4,0,0,Dsl,1,1,1,0,1,1,Month-To-Month,1,Mailed Check,57.2,223.75,1.9066666666666667
4558-Cgycz,0,Male,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,19.75,78.3,0.6583333333333333
4558-Fantw,1,Female,0,1,1,17,1,0,Fiber Optic,1,0,0,1,1,0,Month-To-Month,0,Electronic Check,91.85,1574.45,3.0616666666666665
4559-Uwiht,0,Male,0,1,0,14,1,1,Fiber Optic,0,1,1,0,0,0,Month-To-Month,1,Electronic Check,82.65,1185.0,2.7550000000000003
4560-Wqaqw,0,Female,0,0,0,59,1,1,Dsl,1,0,0,1,0,1,One Year,0,Bank Transfer (Automatic),68.7,4070.95,2.29
4565-Evzmj,0,Female,0,0,0,47,1,0,Dsl,1,1,0,1,0,0,One Year,1,Mailed Check,58.9,2813.05,1.9633333333333334
4565-Nlzbv,0,Female,0,1,0,71,1,1,No,0,0,0,0,0,0,Two Year,1,Bank Transfer (Automatic),24.65,1710.15,0.8216666666666667
4566-Goluk,1,Male,0,1,1,47,1,1,Fiber Optic,0,0,1,1,1,1,Month-To-Month,1,Bank Transfer (Automatic),107.35,5118.95,3.578333333333333
4566-Necev,0,Male,0,0,0,5,1,1,Fiber Optic,0,1,1,0,0,1,Month-To-Month,0,Electronic Check,96.55,500.1,3.2183333333333333
4566-Qvrrw,1,Female,0,1,0,11,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,44.05,483.7,1.4683333333333333
4567-Akpia,0,Female,0,1,1,41,1,1,Fiber Optic,0,1,1,1,1,1,One Year,1,Bank Transfer (Automatic),109.1,4454.25,3.6366666666666663
4568-Knywr,0,Male,0,0,0,52,1,0,Dsl,1,1,0,0,1,0,Two Year,1,Credit Card (Automatic),63.25,3342.45,2.1083333333333334
4568-Ttzrt,0,Male,0,0,0,9,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,20.4,181.8,0.6799999999999999
4570-Qhxhl,0,Female,0,0,0,9,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,43.75,405.7,1.4583333333333333
4572-Dvcgn,1,Female,0,0,0,10,1,0,Fiber Optic,0,0,0,0,0,1,Month-To-Month,1,Bank Transfer (Automatic),80.25,846.0,2.675
4573-Jknae,0,Male,0,0,1,12,1,0,No,0,0,0,0,0,0,Two Year,0,Bank Transfer (Automatic),19.35,212.3,0.645
4576-Csajh,1,Male,0,0,0,22,1,0,Dsl,0,1,0,1,0,0,One Year,1,Credit Card (Automatic),55.15,1193.05,1.8383333333333334
4578-Phjyz,0,Male,0,1,1,52,1,0,Dsl,0,1,1,1,1,0,One Year,1,Electronic Check,68.75,3482.85,2.2916666666666665
4580-Tmhju,1,Female,0,1,1,43,1,0,Dsl,0,0,0,0,1,0,Month-To-Month,0,Electronic Check,56.15,2499.3,1.8716666666666666
4581-Lnwum,0,Female,0,0,0,13,0,0,Dsl,0,0,1,0,1,1,Month-To-Month,0,Electronic Check,49.15,649.4,1.6383333333333332
4581-Sspwd,1,Female,0,0,0,3,1,1,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,75.8,246.3,2.5266666666666664
4583-Parnh,0,Male,1,1,0,16,1,0,Fiber Optic,0,0,1,1,0,1,Month-To-Month,1,Electronic Check,91.55,1540.05,3.0516666666666667
4584-Lbnmk,0,Male,1,1,0,45,1,1,No,0,0,0,0,0,0,One Year,0,Credit Card (Automatic),24.7,1174.35,0.8233333333333334
4585-Hetai,1,Female,0,1,1,4,1,0,Fiber Optic,0,0,1,0,0,0,Month-To-Month,1,Electronic Check,73.75,325.45,2.4583333333333335
4585-Xoman,0,Male,1,1,0,34,1,0,Fiber Optic,0,0,1,0,1,0,Month-To-Month,1,Credit Card (Automatic),85.2,2874.45,2.8400000000000003
4587-Nukox,1,Female,0,0,0,3,1,0,Fiber Optic,1,1,0,0,0,0,Month-To-Month,1,Electronic Check,79.1,246.5,2.6366666666666663
4587-Vvtox,1,Female,0,1,0,6,1,1,Fiber Optic,0,1,1,0,1,1,Month-To-Month,1,Electronic Check,105.3,545.2,3.51
4588-Ybnib,1,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-To-Month,1,Mailed Check,19.6,19.6,0.6533333333333334
4589-Iuajb,0,Male,0,1,0,70,1,1,No,0,0,0,0,0,0,Two Year,0,Bank Transfer (Automatic),24.25,1724.15,0.8083333333333333
4592-Iwtji,1,Female,0,1,1,3,0,0,Dsl,1,0,0,0,0,0,Month-To-Month,0,Credit Card (Automatic),29.7,91.7,0.99
4597-Elfts,1,Male,0,0,0,56,1,1,No,0,0,0,0,0,0,One Year,0,Electronic Check,24.9,1334.0,0.83
4597-Nucqv,1,Male,1,0,0,24,1,1,Fiber Optic,0,1,0,0,1,1,Month-To-Month,1,Electronic Check,101.25,2440.15,3.375
4598-Xlknj,1,Female,1,1,0,25,1,0,Fiber Optic,0,1,1,0,1,1,Month-To-Month,1,Electronic Check,98.5,2514.5,3.283333333333333
4598-Zadck,0,Female,0,0,0,53,0,0,Dsl,1,1,1,1,1,0,One Year,1,Electronic Check,53.6,2879.2,1.7866666666666666
4603-Fdonu,0,Female,0,1,1,32,0,0,Dsl,1,1,0,0,0,0,Month-To-Month,1,Electronic Check,35.15,1051.05,1.1716666666666666
4603-Janfb,1,Male,0,0,0,1,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,69.85,69.85,2.328333333333333
4607-Chpca,1,Male,0,1,1,25,1,0,Fiber Optic,0,0,0,0,1,1,One Year,1,Electronic Check,90.4,2178.6,3.0133333333333336
4608-Lcimn,0,Male,0,1,1,8,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,0,Bank Transfer (Automatic),44.65,369.15,1.4883333333333333
4609-Knnwg,0,Female,0,1,1,27,1,0,No,0,0,0,0,0,0,Two Year,0,Mailed Check,19.9,550.1,0.6633333333333333
